StudyStartDate;StudyEndDate;FirstAuthor;DOI;AdditionalDetails;City;Country;GeographicalRegion;methods;platform;StringencyIndex;NO2_prcnt_change;NO2_prcnt_change_er;NO2_ugm3_Reference_avg;NO2_ugm3_Reference_sd;NO2_ugm3_Lockdown_avg;NO2_ugm3_Lockdown_sd;NOX_prcnt_change;NOX_prcnt_change_er;NOX_ugm3_Reference_avg;NOX_ugm3_Reference_sd;NOX_ugm3_Lockdown_avg;NOX_ugm3_Lockdown_sd;CO_prcnt_change;CO_prcnt_change_er;CO_mgm3_Reference_avg;CO_mgm3_Reference_sd;CO_mgm3_Lockdown_avg;CO_mgm3_Lockdown_sd;PM25_prcnt_change;PM25_prcnt_change_er;PM25_ugm3_Reference_avg;PM25_ugm3_Reference_sd;PM25_ugm3_Lockdown_avg;PM25_ugm3_Lockdown_sd;PM10_prcnt_change;PM10_prcnt_change_er;PM10_ugm3_Reference_avg;PM10_ugm3_Reference_sd;PM10_ugm3_Lockdown_avg;PM10_ugm3_Lockdown_sd;O3_prcnt_change;O3_prcnt_change_er;O3_ugm3_Reference_avg;O3_ugm3_Reference_sd;O3_ugm3_Lockdown_avg;O3_ugm3_Lockdown_sd;SO2_prcnt_change;SO2_prcnt_change_er;SO2_ugm3_Reference_avg;SO2_ugm3_Reference_sd;SO2_ugm3_Lockdown_avg;SO2_ugm3_Lockdown_sd;NH3_prcnt_change;NH3_prcnt_change_er;NH3_ugm3_Reference_avg;NH3_ugm3_Reference_sd;NH3_ugm3_Lockdown_avg;NH3_ugm3_Lockdown_sd;NMVOCS_prcnt_change;NMVOCS_prcnt_change_er;NMVOCS_ugm3_Reference_avg;NMVOCS_ugm3_Reference_sd;NMVOCS_ugm3_Lockdown_avg;NMVOCS_ugm3_Lockdown_sd;AOD_prcnt_change;AOD_prcnt_change_er;AOD_Reference_avg;AOD_Reference_sd;AOD_Lockdown_avg;AOD_Lockdown_sd;BC_prcnt_change;BC_prcnt_change_er;BC_ugm3_Reference_avg;BC_ugm3_Reference_sd;BC_ugm3_Lockdown_avg;BC_ugm3_Lockdown_sd;AQI_prcnt_change;AQI_prcnt_change_er;AQI_Reference_avg;AQI_Reference_sd;AQI_Lockdown_avg;AQI_Lockdown_sd;BCFF_prcnt_change;BCFF_prcnt_change_er;BCFF_ugm3_Reference_avg;BCFF_ugm3_Reference_sd;BCFF_ugm3_Lockdown_avg;BCFF_ugm3_Lockdown_sd;BCWB_prcnt_change;BCWB_prcnt_change_er;BCWB_ugm3_Reference_avg;BCWB_ugm3_Reference_sd;BCWB_ugm3_Lockdown_avg;BCWB_ugm3_Lockdown_sd;NO3_prcnt_change;NO3_prcnt_change_er;NO3_ugm3_Reference_avg;NO3_ugm3_Reference_sd;NO3_ugm3_Lockdown_avg;NO3_ugm3_Lockdown_sd;SO4_prcnt_change;SO4_prcnt_change_er;SO4_ugm3_Reference_avg;SO4_ugm3_Reference_sd;SO4_ugm3_Lockdown_avg;SO4_ugm3_Lockdown_sd;OM_prcnt_change;OM_prcnt_change_er;OM_ugm3_Reference_avg;OM_ugm3_Reference_sd;OM_ugm3_Lockdown_avg;OM_ugm3_Lockdown_sd;PM1_prcnt_change;PM1_prcnt_change_er;PM1_ugm3_Reference_avg;PM1_ugm3_Reference_sd;PM1_ugm3_Lockdown_avg;PM1_ugm3_Lockdown_sd;BBOA_prcnt_change;BBOA_prcnt_change_er;BBOA_ugm3_Reference_avg;BBOA_ugm3_Reference_sd;BBOA_ugm3_Lockdown_avg;BBOA_ugm3_Lockdown_sd;HOA_prcnt_change;HOA_prcnt_change_er;HOA_ugm3_Reference_avg;HOA_ugm3_Reference_sd;HOA_ugm3_Lockdown_avg;HOA_ugm3_Lockdown_sd;OOA_prcnt_change;OOA_prcnt_change_er;OOA_ugm3_Reference_avg;OOA_ugm3_Reference_sd;OOA_ugm3_Lockdown_avg;OOA_ugm3_Lockdown_sd
2020-03-23;2020-06-30;Higham, J. E.;10.1007/s11869-020-00937-0;;Belfast;UK;Europe;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;91.94;-36.00;;19.70;;12.70;;;;;;;;;;;;;;-14.00;;8.40;;7.30;;;;;;;;28.00;;49.20;;62.90;;206.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-23;2020-06-30;Higham, J. E.;10.1007/s11869-020-00937-0;;Birmingham;UK;Europe;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;91.94;-34.00;;20.20;;13.40;;;;;;;;;;;;;;-10.00;;9.70;;8.70;;;;;;;;34.00;;49.60;;66.20;;117.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-23;2020-06-30;Higham, J. E.;10.1007/s11869-020-00937-0;;Manchester;UK;Europe;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;91.94;-32.00;;19.50;;13.20;;;;;;;;;;;;;;-10.00;;9.30;;8.40;;;;;;;;32.00;;49.30;;64.90;;114.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-23;2020-06-30;Higham, J. E.;10.1007/s11869-020-00937-0;;Newcastle;UK;Europe;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;91.94;-33.00;;18.50;;12.30;;;;;;;;;;;;;;-12.00;;8.90;;7.90;;;;;;;;26.00;;50.80;;64.10;;98.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-23;2020-06-30;Higham, J. E.;10.1007/s11869-020-00937-0;;Liverpool;UK;Europe;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;91.94;-32.00;;19.10;;13.00;;;;;;;;;;;;;;-11.00;;9.30;;8.30;;;;;;;;32.00;;50.20;;66.20;;130.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-23;2020-04-07;Franck Fu;10.3390/atmos11111189;;Wuhan;China;East Asia;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;75.68;-63.30;;;;;;;;;;;;-17.30;;;;;;-26.20;;;;;;-31.90;;;;;;45.60;;;;;;-28.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-10;2020-03-27;Franck Fu;10.3390/atmos11111189;;Beijing;China;East Asia;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;78.89;-41.80;;;;;;;;;;;;-7.10;;;;;;-15.20;;;;;;0.10;;;;;;10.70;;;;;;-60.30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-05-06;Franck Fu;10.3390/atmos11111189;;Seoul;South Korea;East Asia;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;78.89;-28.00;;;;;;;;;;;;-14.50;;;;;;-21.20;;;;;;-8.80;;;;;;10.90;;;;;;-28.30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-04-07;2020-05-24;Franck Fu;10.3390/atmos11111189;;Tokyo;Japan;East Asia;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;45.39;-25.80;;;;;;;;;;;;-3.10;;;;;;-22.90;;;;;;-24.10;;;;;;-5.30;;;;;;-37.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-24;2020-05-31;Franck Fu;10.3390/atmos11111189;;Delhi;India;South Asia;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;91.16;-57.70;;;;;;;;;;;;-22.80;;;;;;-31.00;;;;;;-47.90;;;;;;19.30;;;;;;-23.70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-13;2020-04-17;Franck Fu;10.3390/atmos11111189;;Tehran;Iran;West Asia;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;54.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-21;2020-05-10;Franck Fu;10.3390/atmos11111189;;Istanbul;Turkey;West Asia;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;74.66;-36.50;;;;;;;;;;;;48.50;;;;;;-19.10;;;;;;-22.40;;;;;;-8.30;;;;;;53.80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-30;2020-06-08;Franck Fu;10.3390/atmos11111189;;Moscow;Russia;Europe;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;82.21;-35.80;;;;;;;;;;;;-18.80;;;;;;-12.70;;;;;;-29.60;;;;;;;;;;;;-25.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-17;2020-04-19;Franck Fu;10.3390/atmos11111189;;Berlin;Germany;Europe;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;73.65;-45.00;;;;;;;;;;;;;;;;;;-27.40;;;;;;-15.10;;;;;;16.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-09;2020-05-03;Franck Fu;10.3390/atmos11111189;;Rome;Italy;Europe;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;90.75;-45.00;;;;;;;;;;;;;;;;;;0.10;;;;;;-6.60;;;;;;4.40;;;;;;-8.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-17;2020-05-10;Franck Fu;10.3390/atmos11111189;;Paris;France;Europe;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;87.96;-47.80;;;;;;;;;;;;;;;;;;-4.50;;;;;;-14.70;;;;;;24.00;;;;;;-20.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-14;2020-05-04;Franck Fu;10.3390/atmos11111189;;Madrid;Spain;Europe;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;80.76;-56.00;;;;;;;;;;;;;;;;;;-2.40;;;;;;-17.20;;;;;;-4.90;;;;;;7.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-23;2020-05-10;Franck Fu;10.3390/atmos11111189;;London;UK;Europe;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;80.76;-39.60;;;;;;;;;;;;-35.00;;;;;;-8.80;;;;;;-4.70;;;;;;47.70;;;;;;1.30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-22;2020-06-07;Franck Fu;10.3390/atmos11111189;;New York;USA;North America;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;80.76;-33.70;;;;;;;;;;;;-22.00;;;;;;-30.80;;;;;;;;;;;;1.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-19;2020-05-07;Franck Fu;10.3390/atmos11111189;;LA;USA;North America;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;80.76;-29.00;;;;;;;;;;;;-36.90;;;;;;-20.40;;;;;;-18.10;;;;;;-11.70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-23;2020-05-30;Franck Fu;10.3390/atmos11111189;MexicoCity;Mexico City;Mexico;North America;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;79.56;-35.20;;;;;;;;;;;;-1.20;;;;;;-3.70;;;;;;-8.80;;;;;;7.90;;;;;;-14.90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-15;2020-06-30;Franck Fu;10.3390/atmos11111189;;Lima;Peru;South America;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;92.53;-63.40;;;;;;;;;;;;-58.60;;;;;;-27.10;;;;;;-42.30;;;;;;-28.50;;;;;;-18.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-24;2020-05-10;Franck Fu;10.3390/atmos11111189;;Sao Paulo;Brazil;South America;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;75.7;-36.00;;;;;;;;;;;;-31.80;;;;;;-11.30;;;;;;-5.40;;;;;;33.90;;;;;;-27.30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-23;2020-04-27;Franck Fu;10.3390/atmos11111189;;Sydney;Australia;Oceania;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;70.71;-15.00;;;;;;;;;;;;-25.50;;;;;;-34.70;;;;;;-19.70;;;;;;5.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-23;2020-02-09;Wang, Yichen;10.1016/j.scitotenv.2020.139133;366 urban areas;other;China;East Asia;Direct Comparison to a Reference Period;Ground-based;69.6;-54.00;;36.10;;16.70;;;;;;;;-20.00;;1.14;;0.91;;-21.00;;65.00;;51.40;;-27.00;;;;;;51.00;;39.00;;59.10;;-16.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-27;2020-02-24;Wang, Honglei;10.1016/j.jes.2020.09.019;Yangtze River Delta;other;China;East Asia;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;both;75.08;-64.50;;64.63;;22.76;;;;;;;;-26.10;;0.94;;0.70;;-37.20;;57.24;;36.08;;-38.30;;;;;;104.70;;31.56;;63.77;;1.50;;;;;;;;;;;;;;;;;;;;;;;;-53.30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-24;2020-03-20;Ding, J.;10.1029/2020GL089912;cities;other;China;East Asia;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Satellites;76.42;-35.00;15.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-24;2020-03-20;Ding, J.;10.1029/2020GL089912;power plants;other;China;East Asia;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Satellites;76.42;-40.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-24;2020-03-20;Ding, J.;10.1029/2020GL089912;marintime transport;other;China;East Asia;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Satellites;76.42;-27.50;12.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-23;2020-05-04;Gautam, Alok Sagar;10.1007/s10668-020-00994-6;;Okhla;India;South Asia;Direct Comparison to a Reference Period;Ground-based;97.75;-65.31;19.99;49.00;15.00;17.00;6.00;;;;;;;;;6.00;2.00;6.00;1.00;-55.13;25.09;156.00;71.00;70.00;29.00;-44.00;15.55;;;;;43.75;16.41;32.00;12.00;46.00;14.00;;;;;;;-25.00;3.13;;;;;;;;;;;;;;;;;;;;;;;-46.67;18.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-23;2020-05-04;Gautam, Alok Sagar;10.1007/s10668-020-00994-6;;DTU;India;South Asia;Direct Comparison to a Reference Period;Ground-based;97.75;-45.24;21.54;42.00;20.00;23.00;6.00;;;;;;;-66.67;22.22;3.00;1.00;1.00;1.00;-56.16;23.24;203.00;84.00;89.00;29.00;-43.09;5.95;;;;;27.40;15.01;73.00;40.00;93.00;29.00;66.67;22.22;;;;;-40.00;16.00;;;;;;;;;;;;;;;;;;;;;;;-40.00;16.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-23;2020-05-04;Gautam, Alok Sagar;10.1007/s10668-020-00994-6;;Patparganj;India;South Asia;Direct Comparison to a Reference Period;Ground-based;97.75;-40.91;14.88;22.00;8.00;13.00;9.00;;;;;;;-50.00;12.50;4.00;1.00;2.00;1.00;-52.27;26.53;132.00;67.00;63.00;30.00;-38.52;12.63;;;;;27.27;4.96;22.00;4.00;28.00;7.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-42.45;18.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-23;2020-05-04;Gautam, Alok Sagar;10.1007/s10668-020-00994-6;;Palwal;India;South Asia;Direct Comparison to a Reference Period;Ground-based;97.75;-46.15;22.37;13.00;6.30;7.00;3.30;;;;;;;-16.67;4.72;6.00;1.70;5.00;0.80;-42.86;21.80;126.00;64.10;72.00;25.90;-26.02;6.01;;;;;-7.14;1.48;14.00;2.90;13.00;3.10;66.67;40.00;;;;;-33.33;10.00;;;;;;;;;;;;;;;;;;;;;;;-30.77;10.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-23;2020-05-04;Gautam, Alok Sagar;10.1007/s10668-020-00994-6;;Jind;India;South Asia;Direct Comparison to a Reference Period;Ground-based;97.75;-55.26;25.01;38.00;17.20;17.00;5.00;;;;;;;-33.33;10.00;3.00;0.90;2.00;1.30;-48.46;20.35;130.00;54.60;67.00;20.60;-16.67;4.65;;;;;3.45;0.80;58.00;13.40;60.00;9.20;11.54;4.97;;;;;-50.00;22.86;;;;;;;;;;;;;;;;;;;;;;;-33.85;14.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-23;2020-05-04;Gautam, Alok Sagar;10.1007/s10668-020-00994-6;;Hisar;India;South Asia;Direct Comparison to a Reference Period;Ground-based;97.75;-44.19;19.01;43.00;18.50;24.00;4.90;;;;;;;-25.00;20.00;4.00;3.20;3.00;0.90;-44.80;20.72;125.00;57.80;69.00;24.30;-19.05;54.97;;;;;20.00;2.90;20.00;2.90;24.00;8.10;-36.84;17.84;;;;;-17.65;7.58;;;;;;;;;;;;;;;;;;;;;;;-33.33;13.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-23;2020-05-04;Gautam, Alok Sagar;10.1007/s10668-020-00994-6;;Agra;India;South Asia;Direct Comparison to a Reference Period;Ground-based;97.75;-8.60;;68.00;9.30;53.00;8.50;;;;;;;;;;;;;-34.15;13.77;123.00;49.60;81.00;29.80;;;;;;;-67.47;36.66;7.00;3.50;18.00;10.00;;;;;;;-10.71;4.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-23;2020-05-04;Gautam, Alok Sagar;10.1007/s10668-020-00994-6;;Kanpur;India;South Asia;Direct Comparison to a Reference Period;Ground-based;97.75;-46.19;;58.00;21.00;22.00;11.30;;;;;;;16.67;2.95;5.00;2.10;4.00;1.90;-41.22;16.36;131.00;52.00;77.00;32.10;;;;;;;-36.64;14.54;48.00;8.50;56.00;8.80;-20.00;8.40;;;;;11.76;5.61;;;;;;;;;;;;;;;;;;;;;;;-100.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-23;2020-05-04;Gautam, Alok Sagar;10.1007/s10668-020-00994-6;;Greater Noida;India;South Asia;Direct Comparison to a Reference Period;Ground-based;97.75;-71.19;27.99;59.00;23.20;17.00;3.30;;;;;;;25.00;11.25;8.00;3.60;10.00;2.00;-57.93;25.01;164.00;70.80;69.00;34.50;-37.32;12.01;;;;;8.06;4.23;62.00;32.50;67.00;17.10;-33.33;12.22;;;;;-22.22;6.42;;;;;;;;;;;;;;;;;;;;;;;-31.20;11.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-14;2020-04-23;Petetin, Herve;unknown1;49 cities;other;Spain;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;79.66;-50.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-10;2020-05-05;Martorell-Marugán, Jordi;10.1016/j.scitotenv.2020.141424;urban;other;Spain;Europe;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;55.83;-62.39;;23.80;5.67;8.95;2.40;;;;;;;-22.88;;0.33;0.04;0.26;0.02;-29.67;;12.06;4.13;8.48;2.47;-39.18;;;;;;50.09;;40.22;10.97;60.37;6.87;-15.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-05-05;2020-06-15;Martorell-Marugán, Jordi;10.1016/j.scitotenv.2020.141424;urban;other;Spain;Europe;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;72.01;-58.31;;23.80;5.67;9.93;2.55;;;;;;;-30.00;;0.33;0.04;0.23;0.01;-33.24;;12.06;4.13;8.05;2.16;-34.41;;;;;;56.33;;40.22;10.97;62.88;5.73;-20.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-10;2020-05-05;Martorell-Marugán, Jordi;10.1016/j.scitotenv.2020.141424;rural;other;Spain;Europe;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;55.83;-38.16;;5.26;1.26;3.25;0.63;;;;;;;-9.80;;0.31;0.02;0.28;0.04;-10.57;;8.35;3.64;7.47;2.27;-27.49;;;;;;9.17;;58.86;9.47;68.02;7.01;-7.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-05-05;2020-06-15;Martorell-Marugán, Jordi;10.1016/j.scitotenv.2020.141424;rural;other;Spain;Europe;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;72.01;-40.84;;5.26;1.26;3.11;0.43;;;;;;;-25.22;;0.31;0.02;0.23;0.02;-24.01;;8.35;3.64;6.34;1.65;-22.69;;;;;;19.20;;58.86;9.47;70.15;7.55;-14.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-20;2020-04-26;Mendez-Espinosa, Juan F.;10.1016/j.scitotenv.2020.141621;;Bogota;Colombia;South America;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;both;87.55;-63.00;;48.70;8.40;18.00;8.10;;;;;;;;;;;;;-36.00;;32.20;9.90;20.70;13.90;-37.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-04-27;2020-06-30;Mendez-Espinosa, Juan F.;10.1016/j.scitotenv.2020.141621;;Bogota;Colombia;South America;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;both;82.19;-62.00;;47.00;9.30;47.80;8.90;;;;;;;;;;;;;-5.00;;25.10;4.50;21.90;3.40;-28.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-20;2020-04-26;Mendez-Espinosa, Juan F.;10.1016/j.scitotenv.2020.141621;;Medellin;Colombia;South America;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;both;87.55;-65.00;;45.30;13.40;15.80;10.50;;;;;;;;;;;;;-49.00;;50.60;12.00;25.60;15.40;-52.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-04-27;2020-06-30;Mendez-Espinosa, Juan F.;10.1016/j.scitotenv.2020.141621;;Medellin;Colombia;South America;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;both;82.19;-69.00;;54.20;13.00;51.20;12.10;;;;;;;;;;;;;-35.00;;49.40;7.90;39.30;7.30;-33.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
